Player,Pos,Age,G,MP,PER,TS%,AST%,TRB%,BLK%,STL%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,season
Alex Caruso,PG,24.0,25.0,531.0,13.9,0.569,19.7,6.5,1.4,2.1,17.3,19.0,0.5,0.6,1.0,0.093,-1.0,0.7,-0.2,0.2,2019
Amir Johnson,C,31.0,51.0,529.0,13.1,0.574,16.0,14.7,1.9,1.4,20.5,17.4,0.4,0.7,1.1,0.098,-2.9,0.6,-2.3,0.0,2019
Hamidou Diallo,SG,20.0,51.0,526.0,10.1,0.497,4.4,9.5,1.6,1.9,10.7,16.6,0.1,0.7,0.8,0.069,-4.4,0.2,-4.2,-0.3,2019
T.J. Leaf,PF,21.0,58.0,522.0,16.9,0.572,6.9,13.3,3.2,0.8,5.8,17.5,0.9,0.7,1.6,0.148,0.3,-0.6,-0.3,0.2,2019
Omri Casspi,SF,30.0,36.0,520.0,15.7,0.606,8.1,12.4,1.6,1.9,11.0,18.0,0.6,0.7,1.3,0.119,-0.3,0.7,0.4,0.3,2019
Georges Niang,PF,25.0,59.0,516.0,13.0,0.613,10.1,9.1,0.9,0.9,10.7,17.8,0.7,0.7,1.3,0.123,-0.2,0.2,0.0,0.3,2019
Keita Bates-Diop,SF,23.0,30.0,503.0,9.6,0.489,4.6,8.8,2.4,1.7,8.3,14.1,0.0,0.4,0.3,0.032,-2.8,-0.6,-3.4,-0.2,2019
Kosta Koufos,C,29.0,42.0,502.0,12.3,0.477,9.5,18.2,3.1,1.4,14.2,15.7,0.0,0.7,0.7,0.063,-3.6,0.2,-3.4,-0.2,2019
Marquese Chriss,PF,21.0,43.0,499.0,9.2,0.455,6.5,15.8,1.9,1.7,15.3,20.6,-0.6,0.4,-0.2,-0.023,-5.7,-1.9,-7.5,-0.7,2019
Marquese Chriss,PF,21.0,27.0,395.0,10.7,0.47,6.1,16.0,1.5,1.9,12.9,20.7,-0.3,0.2,0.0,-0.003,-4.6,-1.9,-6.6,-0.5,2019
Ian Mahinmi,C,32.0,34.0,498.0,12.0,0.531,6.5,13.9,2.7,2.4,13.8,12.9,0.5,0.5,1.0,0.092,-3.5,0.6,-3.0,-0.1,2019
Chandler Parsons,SF,30.0,25.0,496.0,8.5,0.484,13.4,7.9,1.0,1.9,14.2,20.3,-0.6,0.6,0.0,-0.004,-3.9,-0.5,-4.4,-0.3,2019
Corey Brewer,SF,32.0,31.0,492.0,11.6,0.532,10.2,8.0,1.2,3.0,11.8,13.6,0.4,0.6,1.0,0.095,-2.9,1.6,-1.3,0.1,2019
Corey Brewer,SF,32.0,24.0,352.0,12.0,0.562,10.3,8.6,1.2,2.6,11.2,11.5,0.5,0.4,0.8,0.115,-2.0,1.6,-0.4,0.1,2019
Greg Monroe,C,28.0,43.0,480.0,16.0,0.521,8.1,19.3,1.4,1.4,12.7,22.6,0.4,0.7,1.1,0.108,-2.0,-1.3,-3.2,-0.1,2019
Greg Monroe,C,28.0,38.0,423.0,13.5,0.487,5.4,19.9,1.6,1.5,14.2,22.2,-0.1,0.7,0.6,0.071,-3.5,-1.4,-5.0,-0.3,2019
Raul Neto,PG,26.0,37.0,474.0,13.5,0.558,28.7,7.1,0.7,1.4,16.6,19.0,0.5,0.6,1.1,0.116,-1.1,0.8,-0.3,0.2,2019
Justin Anderson,SF,25.0,48.0,463.0,11.2,0.516,6.9,9.5,2.4,2.2,11.8,17.2,0.1,0.4,0.4,0.043,-2.4,-0.3,-2.7,-0.1,2019
Ryan Broekhoff,SG,28.0,42.0,453.0,10.7,0.621,7.2,7.4,0.8,0.6,10.6,14.3,0.5,0.3,0.8,0.086,-0.5,-0.5,-1.0,0.1,2019
Moritz Wagner,C,21.0,43.0,446.0,10.1,0.533,7.4,9.8,2.4,1.1,16.7,21.7,-0.3,0.5,0.2,0.02,-3.9,-0.4,-4.3,-0.3,2019
Svi Mykhailiuk,SF,21.0,42.0,440.0,6.0,0.447,10.9,4.2,0.2,1.5,12.4,16.0,-0.4,0.3,-0.1,-0.012,-3.9,-1.1,-5.0,-0.3,2019
Svi Mykhailiuk,SF,21.0,39.0,420.0,5.8,0.451,10.1,4.2,0.2,1.4,12.4,15.9,-0.4,0.3,-0.1,-0.013,-4.1,-1.1,-5.2,-0.3,2019
Jaron Blossomgame,SF,25.0,27.0,439.0,10.2,0.51,4.2,12.4,1.6,0.8,9.0,12.2,0.2,0.1,0.3,0.03,-1.9,-1.8,-3.8,-0.2,2019
Frank Mason III,PG,24.0,38.0,435.0,12.4,0.502,26.3,5.1,0.8,1.7,15.6,21.8,0.0,0.3,0.3,0.033,-1.9,-1.3,-3.1,-0.1,2019
Jaylen Adams,PG,22.0,34.0,428.0,7.6,0.474,19.8,7.4,1.0,1.5,19.7,13.5,-0.1,0.2,0.1,0.011,-3.8,-0.5,-4.3,-0.2,2019
Courtney Lee,SG,33.0,34.0,428.0,10.3,0.492,12.8,6.7,0.6,2.4,9.2,15.3,0.1,0.4,0.4,0.05,-3.4,0.8,-2.5,-0.1,2019
Courtney Lee,SG,33.0,22.0,268.0,8.3,0.47,11.4,5.4,0.3,2.4,9.6,15.1,-0.1,0.3,0.2,0.028,-4.3,0.7,-3.6,-0.1,2019
Grayson Allen,SG,23.0,38.0,416.0,7.5,0.516,8.9,3.0,1.1,0.7,13.9,24.4,-0.4,0.4,0.0,0.002,-4.2,-2.1,-6.3,-0.5,2019
Donte DiVincenzo,SG,22.0,27.0,411.0,9.1,0.507,9.7,8.0,1.2,1.5,12.8,15.1,0.0,0.6,0.6,0.069,-2.8,0.6,-2.2,0.0,2019
Damian Jones,C,23.0,24.0,410.0,15.3,0.72,8.7,9.8,5.1,1.4,15.1,11.1,1.0,0.5,1.5,0.173,-0.6,1.7,1.1,0.3,2019
Jon Leuer,PF,29.0,41.0,402.0,13.2,0.616,5.5,13.2,0.8,1.5,15.4,16.1,0.4,0.5,0.9,0.11,-2.8,0.4,-2.5,0.0,2019
Salah Mejri,C,32.0,36.0,399.0,16.1,0.559,13.2,17.6,5.5,1.2,14.3,15.8,0.5,0.6,1.1,0.136,-1.1,1.9,0.8,0.3,2019
Patrick McCaw,SG,23.0,29.0,397.0,7.5,0.532,9.2,6.5,0.4,2.8,19.6,9.4,0.0,0.5,0.5,0.065,-4.8,1.9,-3.0,-0.1,2019
Patrick McCaw,SG,23.0,26.0,344.0,8.7,0.569,9.8,7.1,0.5,2.9,18.8,9.3,0.2,0.5,0.7,0.096,-4.4,2.7,-1.7,0.0,2019
Luol Deng,SF,33.0,22.0,392.0,14.6,0.588,6.5,10.0,1.7,1.8,9.5,15.8,0.5,0.3,0.8,0.101,0.2,-0.3,0.0,0.2,2019
MarShon Brooks,SG,30.0,29.0,387.0,11.6,0.518,11.0,6.5,1.0,1.2,10.3,23.6,-0.2,0.3,0.1,0.018,-1.9,-1.1,-3.0,-0.1,2019
Raymond Felton,PG,34.0,33.0,379.0,11.2,0.505,18.7,4.6,1.3,1.2,9.0,16.6,0.3,0.4,0.7,0.087,-1.7,0.4,-1.3,0.1,2019
Damion Lee,SG,26.0,32.0,375.0,11.9,0.578,4.5,9.1,0.0,1.6,7.4,16.8,0.3,0.4,0.7,0.09,-1.2,-1.1,-2.2,0.0,2019
Johnathan Williams,C,23.0,24.0,372.0,15.1,0.599,4.9,13.7,1.5,1.0,10.9,16.4,0.7,0.3,1.0,0.135,-2.0,-1.1,-3.2,-0.1,2019
Michael Carter-Williams,PG,27.0,28.0,372.0,14.7,0.458,26.5,10.1,3.4,2.6,12.0,19.4,0.2,0.6,0.8,0.099,-1.4,2.2,0.8,0.3,2019
Kyle O'Quinn,C,28.0,45.0,371.0,16.8,0.537,22.4,17.8,6.0,1.2,17.6,20.8,0.2,0.8,1.0,0.125,-2.5,3.0,0.4,0.2,2019
Pau Gasol,C,38.0,30.0,360.0,16.7,0.529,19.1,20.6,3.5,0.7,12.5,15.6,0.5,0.5,1.1,0.142,1.0,2.1,3.1,0.5,2019
Pau Gasol,C,38.0,27.0,330.0,18.0,0.544,20.2,21.0,3.6,0.7,11.8,15.8,0.6,0.5,1.1,0.16,1.6,2.3,3.9,0.5,2019
Brad Wanamaker,PG,29.0,36.0,343.0,14.3,0.597,22.5,6.4,0.5,1.7,13.9,17.1,0.6,0.4,1.0,0.134,-1.3,0.7,-0.7,0.1,2019
Channing Frye,C,35.0,36.0,341.0,8.9,0.524,8.6,8.5,1.3,0.9,9.5,17.5,0.1,0.0,0.1,0.016,-1.7,-1.8,-3.5,-0.1,2019
Jordan McRae,SG,27.0,27.0,333.0,14.3,0.55,13.2,6.5,1.8,1.8,9.4,20.4,0.3,0.2,0.5,0.066,-0.9,-0.8,-1.7,0.0,2019
John Jenkins,SG,27.0,26.0,333.0,9.7,0.536,9.9,5.8,0.5,0.0,7.4,15.7,0.2,0.0,0.2,0.031,-1.0,-2.4,-3.4,-0.1,2019
John Jenkins,SG,27.0,22.0,319.0,9.3,0.518,9.9,5.9,0.5,0.0,7.5,16.1,0.2,0.0,0.2,0.024,-1.4,-2.5,-3.9,-0.2,2019
Jarell Martin,PF,24.0,42.0,328.0,9.4,0.528,7.8,11.9,2.0,0.4,9.2,15.9,0.1,0.4,0.5,0.073,-3.7,-0.2,-3.9,-0.2,2019
Ryan Anderson,PF,30.0,25.0,322.0,4.6,0.414,7.8,9.2,0.3,0.6,15.5,12.0,-0.3,0.0,-0.2,-0.035,-4.5,-1.9,-6.4,-0.4,2019
Ekpe Udoh,C,31.0,51.0,320.0,20.9,0.698,12.8,15.2,7.7,1.5,13.2,13.1,0.9,0.7,1.6,0.238,0.8,3.9,4.7,0.5,2019
Jerome Robinson,SG,21.0,33.0,320.0,7.2,0.491,8.3,6.8,0.7,1.6,10.2,16.7,-0.2,0.3,0.1,0.012,-4.2,-0.5,-4.7,-0.2,2019
Sindarius Thornwell,SG,24.0,64.0,313.0,5.2,0.485,7.2,7.5,1.8,2.1,23.8,11.3,-0.3,0.3,0.0,0.004,-5.8,1.0,-4.7,-0.2,2019
Troy Williams,SF,24.0,21.0,312.0,10.5,0.531,4.7,9.7,2.2,1.5,7.9,15.0,0.1,0.3,0.4,0.064,-2.4,0.0,-2.4,0.0,2019
Alex Poythress,PF,25.0,21.0,305.0,12.2,0.571,7.7,13.1,2.8,0.6,12.2,14.2,0.4,0.2,0.5,0.086,-2.5,-1.0,-3.5,-0.1,2019
Quincy Pondexter,SF,30.0,53.0,292.0,13.2,0.641,10.6,8.6,0.3,1.8,14.5,13.5,0.5,0.3,0.8,0.128,-1.6,0.7,-0.9,0.1,2019
Robert Williams,C,21.0,32.0,283.0,18.8,0.703,3.3,15.3,12.5,1.5,14.8,10.3,0.5,0.6,1.2,0.201,-1.7,3.4,1.8,0.3,2019
Michael Beasley,PF,30.0,26.0,277.0,15.9,0.532,14.8,11.2,3.0,1.5,13.7,29.5,-0.1,0.4,0.2,0.039,-1.9,0.5,-1.5,0.0,2019
Shake Milton,SG,22.0,20.0,268.0,9.3,0.483,9.2,6.9,2.3,1.4,6.2,15.0,0.1,0.3,0.3,0.059,-2.6,-0.6,-3.2,-0.1,2019
Guerschon Yabusele,PF,23.0,41.0,251.0,12.4,0.542,8.2,11.3,2.5,1.5,14.8,17.5,0.2,0.3,0.5,0.09,-2.5,-0.2,-2.7,0.0,2019
Christian Wood,PF,23.0,21.0,251.0,21.9,0.607,4.8,17.0,3.2,1.3,10.7,26.1,0.4,0.3,0.8,0.151,1.4,-1.0,0.4,0.1,2019
Deonte Burton,SG,25.0,32.0,240.0,7.0,0.47,5.0,6.0,2.8,1.2,9.3,16.3,-0.2,0.3,0.1,0.027,-4.9,0.6,-4.3,-0.1,2019
Isaiah Hartenstein,PF,20.0,28.0,221.0,10.0,0.562,9.4,11.8,4.6,1.6,21.6,11.8,0.2,0.3,0.5,0.101,-5.1,1.2,-3.9,-0.1,2019
Lorenzo Brown,PG,28.0,26.0,212.0,6.3,0.38,17.3,7.9,2.0,2.7,18.1,17.9,-0.5,0.3,-0.1,-0.027,-5.4,1.9,-3.5,-0.1,2019
Edmond Sumner,PG,23.0,23.0,210.0,7.6,0.443,6.3,6.3,2.1,2.8,11.8,17.6,-0.2,0.3,0.1,0.02,-5.8,0.5,-5.3,-0.2,2019
Jacob Evans,SG,21.0,30.0,204.0,3.5,0.374,13.7,6.5,1.2,1.2,17.1,13.5,-0.3,0.2,-0.1,-0.03,-6.9,-1.2,-8.2,-0.3,2019
Khyri Thomas,SG,22.0,26.0,195.0,6.2,0.413,6.0,5.6,2.2,1.8,5.1,17.2,-0.2,0.2,0.0,0.005,-4.9,-0.1,-5.0,-0.2,2019
Jason Smith,C,32.0,20.0,190.0,9.8,0.492,9.7,14.6,3.1,0.7,16.4,17.5,0.0,0.2,0.2,0.038,-3.7,-1.0,-4.7,-0.1,2019
Caleb Swanigan,PF,21.0,21.0,178.0,4.7,0.377,8.0,19.1,0.5,1.6,24.0,17.7,-0.5,0.2,-0.2,-0.06,-7.1,0.0,-7.2,-0.2,2019
Skal Labissière,PF,22.0,22.0,176.0,12.6,0.593,8.6,12.8,2.8,1.4,16.3,16.0,0.1,0.2,0.3,0.089,-2.9,-0.1,-3.0,0.0,2019
Chris Boucher,PF,26.0,28.0,163.0,22.2,0.563,1.9,18.5,12.2,1.8,7.8,23.6,0.2,0.4,0.7,0.194,-0.2,2.8,2.6,0.2,2019
Johnathan Motley,PF,23.0,22.0,156.0,18.9,0.563,11.7,17.3,1.5,1.5,15.0,28.8,0.1,0.2,0.3,0.092,-1.2,-0.7,-1.9,0.0,2019
Chimezie Metu,PF,21.0,29.0,145.0,6.4,0.389,12.0,13.5,1.2,2.0,18.6,24.4,-0.5,0.2,-0.3,-0.099,-7.3,-1.4,-8.7,-0.2,2019
Anfernee Simons,SG,19.0,20.0,141.0,11.1,0.535,13.7,4.9,0.0,0.3,13.6,24.3,0.0,0.0,0.1,0.02,-1.5,-3.7,-5.3,-0.1,2019
Isaac Bonga,PG,19.0,22.0,120.0,6.0,0.24,14.9,10.8,2.7,3.5,13.2,15.7,-0.3,0.2,-0.1,-0.059,-7.0,2.2,-4.8,-0.1,2019
Drew Eubanks,PF,21.0,23.0,113.0,15.1,0.646,8.3,16.4,3.7,0.9,20.1,15.5,0.1,0.2,0.3,0.12,-1.9,0.7,-1.3,0.0,2019
Malachi Richardson,SG,23.0,22.0,103.0,0.9,0.481,0.0,6.8,0.0,0.5,20.4,16.4,-0.2,0.1,-0.1,-0.06,-6.6,-2.1,-8.8,-0.2,2019
Tyler Lydon,PF,22.0,25.0,94.0,9.3,0.595,8.2,10.4,0.0,1.0,17.2,10.6,0.1,0.1,0.2,0.086,-2.8,-1.4,-4.2,-0.1,2019
